sample_index,shift,severity,true_label,predicted_label,correctness,confidence,entropy,feature_distance,ood_score,augmentation_consistency,brightness,contrast,sharpness,composite_quality
2846,clean,0,6,6,1,0.9964335,0.02464146,15.23517,-1.0244548e-08,1.0,0.35839462,0.17699955,0.05630615,0.31811285
2847,clean,0,8,2,0,0.5051781,0.9683135,10.47532,-5.9604645e-08,1.0,0.5631345,0.1525292,0.041330956,0.270969
2848,clean,0,6,6,1,0.9985671,0.011967772,12.197317,-2.9336661e-08,1.0,0.65443736,0.2271584,0.13839656,0.6092487
2849,clean,0,6,6,1,0.9329776,0.3114797,8.074552,-7.450581e-09,1.0,0.38976207,0.16303928,0.023978181,0.14706907
2850,clean,0,5,5,1,0.7507252,0.6011858,7.760576,8.940697e-08,1.0,0.5592831,0.2904392,0.06178829,0.21274014
2851,clean,0,4,4,1,0.9942615,0.042280555,9.933106,2.0489097e-08,1.0,0.33978376,0.12095369,0.0354124,0.2927741
2852,clean,0,2,2,1,0.9650362,0.204439,7.209915,2.2351742e-08,1.0,0.3872664,0.19132774,0.055211216,0.2885673
2853,clean,0,9,9,1,0.9996712,0.0031366125,11.043874,1.1059456e-08,1.0,0.5857319,0.2245006,0.080208674,0.3572744
2854,clean,0,9,0,0,0.46105814,1.5453453,12.159572,0.0,0.33333334,0.34343722,0.24808067,0.07229808,0.29142854
2855,clean,0,3,6,0,0.6529762,1.0976582,9.370157,5.9604645e-08,0.6666667,0.3964359,0.22917916,0.050165635,0.2188917
2856,clean,0,2,2,1,0.8828067,0.38046804,8.152776,-1.1175871e-07,1.0,0.3992851,0.16584206,0.038942203,0.23481359
2857,clean,0,0,0,1,0.9993693,0.005574383,7.5264425,1.9208528e-08,1.0,0.55808574,0.25159556,0.07329475,0.29131857
2858,clean,0,4,4,1,0.9711159,0.14507656,12.974262,-2.2351742e-08,1.0,0.36184645,0.14724734,0.042289376,0.28719765
2859,clean,0,1,1,1,0.95146894,0.20847797,11.299222,-1.1920929e-07,1.0,0.2888417,0.14728396,0.06813867,0.46263155
2860,clean,0,5,5,1,0.98892605,0.0729212,9.066129,-2.7008355e-08,1.0,0.43347374,0.173222,0.042733036,0.24669378
2861,clean,0,5,5,1,0.9788849,0.1160953,9.47232,8.940697e-08,1.0,0.30718827,0.25456443,0.059471093,0.23361808
2862,clean,0,6,6,1,0.9460568,0.27537704,5.689971,-7.450581e-09,1.0,0.41230345,0.14048429,0.07231898,0.51477975
2863,clean,0,6,6,1,0.9241802,0.37117994,7.4998155,2.9802322e-08,1.0,0.42756966,0.18655293,0.105406255,0.56501764
2864,clean,0,5,5,1,0.9766551,0.1234757,10.211112,9.313226e-09,1.0,0.54491806,0.3054792,0.033318043,0.10906776
2865,clean,0,6,6,1,0.98929834,0.07635874,7.4878197,-1.21071935e-08,1.0,0.36167538,0.2261162,0.08055394,0.35624865
2866,clean,0,9,9,1,0.99843675,0.012271953,8.991438,-3.7252903e-09,1.0,0.43694854,0.22693641,0.11775426,0.5188843
2867,clean,0,7,4,0,0.47970814,1.214731,9.035955,1.1920929e-07,1.0,0.30724317,0.14570759,0.039922263,0.27398703
2868,clean,0,9,9,1,0.73217124,1.0715157,11.84781,2.9802322e-08,0.6666667,0.5914688,0.1906507,0.091400675,0.4794118
2869,clean,0,4,4,1,0.99035865,0.06760737,9.67802,1.6763806e-08,1.0,0.4652982,0.13375081,0.03397652,0.25402662
2870,clean,0,8,8,1,0.9909741,0.05525305,5.115679,-1.3038516e-08,1.0,0.42836627,0.18659042,0.0328692,0.17615601
2871,clean,0,3,3,1,0.9748345,0.14281936,10.113521,-2.0489097e-08,1.0,0.8579491,0.18227103,0.1381997,0.7582058
2872,clean,0,1,1,1,0.99793184,0.017621446,9.2410755,-1.13621354e-07,1.0,0.47761437,0.21862286,0.11583429,0.5298337
2873,clean,0,9,9,1,0.9823085,0.11265871,6.710736,2.0489097e-08,1.0,0.69364405,0.31255656,0.15231621,0.4873221
2874,clean,0,8,8,1,0.81214434,0.50651956,5.9743314,0.0,0.6666667,0.39611292,0.22459067,0.0455574,0.20284545
2875,clean,0,1,1,1,0.99576014,0.031414922,9.460865,7.450581e-09,1.0,0.5866409,0.24969429,0.092919745,0.37213254
2876,clean,0,9,9,1,0.9978181,0.017508777,6.7782373,-2.561137e-09,1.0,0.55519944,0.32258034,0.09729011,0.3015987
2877,clean,0,0,0,1,0.8333977,0.52076256,10.304704,-1.4901161e-08,1.0,0.33491114,0.2453275,0.03633654,0.14811382
2878,clean,0,3,3,1,0.7632229,0.83556944,7.669695,-5.9604645e-08,1.0,0.6061951,0.16188762,0.072064534,0.4451489
2879,clean,0,0,0,1,0.9958775,0.03243387,6.8630576,1.010485e-07,1.0,0.60691506,0.24038342,0.09504453,0.3953856
2880,clean,0,4,4,1,0.999295,0.0062113837,10.535449,-2.0489097e-08,1.0,0.37600207,0.16635175,0.033690006,0.20252149
2881,clean,0,7,7,1,0.876539,0.49323493,6.2281985,8.940697e-08,0.6666667,0.44582447,0.24903844,0.040321726,0.161909
2882,clean,0,7,7,1,0.98310214,0.0960286,9.964308,7.450581e-09,1.0,0.44726434,0.1570436,0.052407354,0.33370999
2883,clean,0,2,2,1,0.999992,0.00011128505,16.267708,1.19144715e-07,1.0,0.45322844,0.09135031,0.040484913,0.44317824
2884,clean,0,6,6,1,0.9361563,0.31136054,5.5951357,0.0,1.0,0.34907448,0.16242808,0.059603754,0.36695248
2885,clean,0,5,5,1,0.90803856,0.33933386,10.970675,-8.195639e-08,1.0,0.4310547,0.31477994,0.08268595,0.26267773
2886,clean,0,6,6,1,0.40944457,1.3031757,8.347411,5.9604645e-08,0.33333334,0.4718635,0.22945826,0.12841995,0.5596634
2887,clean,0,9,9,1,0.9983676,0.012128591,13.669784,1.3038516e-08,1.0,0.70241266,0.22556832,0.14206512,0.62980694
2888,clean,0,7,3,0,0.5339367,1.0432916,7.7662816,1.1920929e-07,0.6666667,0.2754928,0.25133237,0.040759776,0.16217414
2889,clean,0,7,7,1,0.39089733,1.4772495,11.907479,1.1920929e-07,0.33333334,0.36027884,0.18933368,0.022785058,0.12034276
2890,clean,0,5,5,1,0.7012591,0.87010264,6.2409873,2.9802322e-08,1.0,0.31363103,0.19970627,0.04948844,0.2478049
2891,clean,0,7,4,0,0.516163,1.4055737,8.704714,0.0,0.6666667,0.39439335,0.2761853,0.08026165,0.2906069
2892,clean,0,0,0,1,0.84067804,0.4921401,13.694054,-7.4505806e-08,1.0,0.6742111,0.31809285,0.15719914,0.49419105
2893,clean,0,8,8,1,0.9998584,0.0014348039,8.943956,-2.0067091e-08,1.0,0.506384,0.223578,0.044763733,0.20021439
2894,clean,0,6,6,1,0.99098444,0.061521396,8.639757,-3.7252903e-09,1.0,0.62468725,0.21588038,0.16265859,0.7534628
2895,clean,0,7,5,0,0.6364312,0.7404041,6.073799,-8.940697e-08,1.0,0.47691867,0.23864014,0.036840003,0.15437406
2896,clean,0,8,8,1,0.99949086,0.0047871447,7.971898,-2.0954758e-08,1.0,0.39817834,0.31184855,0.046332505,0.14857325
2897,clean,0,3,3,1,0.6094144,1.1983894,6.591326,-5.9604645e-08,1.0,0.36207876,0.18110728,0.042861007,0.23665957
2898,clean,0,8,8,1,0.7267982,0.8571533,12.710297,-1.1920929e-07,1.0,0.39641288,0.21439923,0.122946925,0.57344586
2899,clean,0,9,9,1,0.92074585,0.3315438,8.145436,-7.450581e-09,1.0,0.5060075,0.18183608,0.08092185,0.44502392
2900,clean,0,3,3,1,0.30800208,1.6021551,9.757445,1.1920929e-07,0.0,0.35490963,0.20730644,0.05557084,0.26806003
2901,clean,0,2,2,1,0.7364532,0.5845588,17.323278,-1.1920929e-07,0.6666667,0.61026734,0.25383613,0.114664696,0.45172545
2902,clean,0,9,9,1,0.99637836,0.024143318,11.529432,9.080395e-09,1.0,0.543473,0.2670526,0.08231256,0.30822486
2903,clean,0,2,2,1,0.91655916,0.4112238,6.8702693,-1.4901161e-08,1.0,0.6995136,0.27853107,0.10400701,0.37341124
2904,clean,0,7,7,1,0.9829489,0.097147435,7.3920097,-2.4214387e-08,1.0,0.6376481,0.18423606,0.065554924,0.35581833
2905,clean,0,4,4,1,0.92999554,0.3077497,8.516508,1.4901161e-08,1.0,0.5375549,0.12199517,0.042511996,0.3484699
2906,clean,0,1,1,1,0.9996505,0.0036622384,8.922651,-1.2217788e-07,1.0,0.50702107,0.20904928,0.100432105,0.4804208
2907,clean,0,9,9,1,0.99152875,0.05426335,11.335928,-1.3969839e-08,1.0,0.57742935,0.29021704,0.09409203,0.32421148
2908,clean,0,7,7,1,0.85933805,0.59529114,7.063133,1.0430813e-07,0.6666667,0.5408459,0.21835527,0.10368589,0.47484735
2909,clean,0,0,0,1,0.98997855,0.058829486,7.2125645,1.8626451e-09,1.0,0.7752655,0.14199236,0.05125645,0.3609778
2910,clean,0,8,0,0,0.63746107,0.91559386,11.2008505,-1.7881393e-07,0.6666667,0.38320568,0.25471365,0.057229396,0.22468041
2911,clean,0,1,1,1,0.9999962,5.3520645e-05,18.558983,-1.4551915e-11,1.0,0.6702232,0.26121354,0.12012227,0.45986056
2912,clean,0,2,4,0,0.7323762,0.88309485,9.934758,-5.9604645e-08,1.0,0.49245176,0.15243933,0.094046436,0.61693937
2913,clean,0,0,0,1,0.9982377,0.013368997,6.8712945,1.0721851e-07,1.0,0.5140983,0.13553366,0.03522796,0.25991848
2914,clean,0,6,6,1,0.4213192,1.2406251,9.310396,5.9604645e-08,0.6666667,0.42439237,0.25038284,0.08623889,0.34442672
2915,clean,0,5,5,1,0.910248,0.33501023,10.731667,-1.1920929e-07,1.0,0.46283832,0.23368165,0.055102658,0.23580123
2916,clean,0,1,1,1,0.9738833,0.124874994,8.303399,9.685755e-08,1.0,0.6154016,0.2621169,0.13184114,0.50298405
2917,clean,0,4,4,1,0.99925846,0.006579049,11.126374,-1.3853423e-08,1.0,0.32123926,0.16430397,0.02810604,0.17106019
2918,clean,0,2,2,1,0.9982907,0.015532022,8.358482,1.1292286e-07,1.0,0.3991345,0.0900586,0.024631938,0.2735071
2919,clean,0,8,8,1,0.6940547,0.6241459,6.9698977,0.0,0.6666667,0.55708617,0.22323628,0.05487633,0.24582064
2920,clean,0,2,2,1,0.9899893,0.070288464,5.602367,9.778887e-08,1.0,0.70147705,0.19420224,0.08434568,0.43431655
2921,clean,0,8,8,1,0.9990345,0.0077479193,10.225127,2.0605512e-08,1.0,0.6038067,0.26830742,0.06601254,0.2460323
2922,clean,0,3,3,1,0.9865151,0.07387515,11.454559,1.4621764e-07,1.0,0.38960505,0.20399413,0.057776555,0.28322518
2923,clean,0,3,3,1,0.7860419,0.7389849,5.443561,0.0,1.0,0.3664956,0.28673485,0.043163415,0.15053372
2924,clean,0,1,1,1,0.9999634,0.0004552079,8.897259,2.3707253e-07,1.0,0.27157247,0.16257171,0.0377535,0.23222531
2925,clean,0,4,4,1,0.8504323,0.60569966,7.487425,-1.4901161e-08,1.0,0.33061936,0.18864395,0.07181624,0.38069528
2926,clean,0,9,9,1,0.99993265,0.0007154613,18.963594,-4.5329216e-09,1.0,0.49051908,0.22730629,0.07760033,0.34138954
2927,clean,0,8,8,1,0.97086495,0.13210478,9.441335,1.6763806e-08,1.0,0.41192174,0.26568386,0.045633055,0.17175631
2928,clean,0,1,1,1,0.99980754,0.0018679126,12.263012,1.4173565e-07,1.0,0.48798,0.2114886,0.07045812,0.3331517
2929,clean,0,1,1,1,0.9999831,0.00020797618,14.93939,-2.8740033e-10,1.0,0.5290275,0.30423394,0.14493018,0.47637585
2930,clean,0,7,3,0,0.28306487,1.8096628,9.748392,-1.1920929e-07,0.33333334,0.5045969,0.2426419,0.08581773,0.35367915
2931,clean,0,9,9,1,0.9916278,0.052675504,7.516071,5.5879354e-09,1.0,0.57772416,0.26323298,0.20579602,0.7817988
2932,clean,0,9,9,1,0.99621236,0.02502989,11.7702675,2.3050234e-08,1.0,0.34031865,0.21968465,0.09029164,0.41100383
2933,clean,0,4,4,1,0.9336903,0.2768149,4.9660234,0.0,1.0,0.44022164,0.11618612,0.0377033,0.324505
2934,clean,0,6,6,1,0.9964142,0.028311007,9.824126,-2.9336661e-08,1.0,0.6339091,0.27000713,0.14240955,0.52742684
2935,clean,0,8,8,1,0.89301765,0.40869632,6.8157735,-3.7252903e-08,1.0,0.42406818,0.22221407,0.050734498,0.22831258
2936,clean,0,5,5,1,0.9980824,0.014407689,13.3211975,1.1175871e-08,1.0,0.5636732,0.23699325,0.059132397,0.24950984
2937,clean,0,3,6,0,0.471152,1.0526723,10.826326,0.0,0.6666667,0.29109478,0.13138226,0.025301758,0.19257978
2938,clean,0,2,2,1,0.9549666,0.24984626,7.206071,1.2293458e-07,1.0,0.48890164,0.11091852,0.0349883,0.3154386
2939,clean,0,2,2,1,0.97016037,0.17982323,5.7369165,-1.15484e-07,1.0,0.36783218,0.17661542,0.04891531,0.2769579
2940,clean,0,3,0,0,0.99797875,0.017288143,8.370008,1.9092113e-08,1.0,0.21310894,0.3366168,0.0655255,0.19465844
2941,clean,0,8,8,1,0.95491505,0.25183034,12.205895,-1.4901161e-08,1.0,0.5625294,0.20905812,0.056229014,0.26896226
2942,clean,0,5,5,1,0.90076166,0.4005911,8.125781,-2.2351742e-08,1.0,0.63580734,0.24806535,0.08232516,0.33186752
2943,clean,0,1,1,1,0.7814603,0.5355307,11.714036,0.0,1.0,0.41481826,0.17708102,0.045657344,0.25783163
2944,clean,0,9,9,1,0.99223715,0.054659914,7.7457337,3.7252903e-09,1.0,0.57682925,0.2522313,0.1977192,0.7838774
2945,clean,0,7,7,1,0.6154282,1.2096603,6.1556444,-1.1920929e-07,1.0,0.49681374,0.15472732,0.082049526,0.53028125
2946,clean,0,9,9,1,0.99684286,0.025021626,7.7760844,1.4202669e-08,1.0,0.5458691,0.30333045,0.07768382,0.2561021
2947,clean,0,1,1,1,0.9999814,0.00024433626,14.636262,1.1886186e-07,1.0,0.50134295,0.23565295,0.13195585,0.559956
2948,clean,0,5,5,1,0.3443951,1.5663112,10.545616,0.0,0.0,0.6324257,0.26226908,0.103268914,0.39375025
2949,clean,0,3,3,1,0.8326763,0.59648144,6.8842773,1.4901161e-08,1.0,0.3856605,0.16863327,0.04829784,0.28640586
2950,clean,0,1,1,1,0.9979087,0.01602836,7.3038583,1.4691614e-07,1.0,0.3653774,0.22037567,0.06401161,0.29046455
2951,clean,0,0,0,1,0.99610233,0.03200985,7.5966744,7.450581e-09,1.0,0.6920751,0.20648395,0.103642344,0.50193655
2952,clean,0,3,3,1,0.83139074,0.5958308,7.441298,1.937151e-07,1.0,0.4990784,0.23213375,0.041882247,0.18042214
2953,clean,0,8,8,1,0.99804544,0.014373472,7.818437,-1.3038516e-08,1.0,0.63696,0.18458115,0.07207938,0.3905003
2954,clean,0,9,9,1,0.6403016,0.6673427,7.2145844,-1.7881393e-07,0.6666667,0.40967882,0.23511598,0.0793795,0.33761704
2955,clean,0,2,2,1,0.5019119,1.4850998,9.928646,-5.9604645e-08,1.0,0.21962957,0.2037646,0.026096929,0.12807328
2956,clean,0,0,0,1,0.9993231,0.006181922,9.403643,1.374865e-07,1.0,0.54309386,0.11578337,0.05795406,0.5005344
2957,clean,0,8,8,1,0.5081467,1.0717326,12.579138,0.0,0.33333334,0.62558085,0.21161151,0.06357444,0.30042857
2958,clean,0,0,0,1,0.34384143,1.4171101,14.534518,-1.1920929e-07,0.0,0.44794986,0.21908945,0.041940976,0.19143224
2959,clean,0,7,7,1,0.48158622,1.2138715,12.201216,0.0,0.6666667,0.67214054,0.22697255,0.16835783,0.7417509
2960,clean,0,9,0,0,0.7375952,0.9103399,10.255883,-2.9802322e-08,1.0,0.5287033,0.2617545,0.10073597,0.38484755
2961,clean,0,4,4,1,0.98483735,0.082160085,17.053734,2.6077032e-08,1.0,0.46319315,0.1516939,0.047030028,0.3100304
2962,clean,0,8,0,0,0.81649554,0.55852044,9.007044,1.1920929e-07,0.33333334,0.43280613,0.29177895,0.070730165,0.24240926
2963,clean,0,3,3,1,0.96112704,0.19433472,11.048467,-8.195639e-08,1.0,0.65545475,0.2247551,0.052409016,0.23318173
2964,clean,0,0,0,1,0.9818973,0.10701422,7.527298,-2.6077032e-08,1.0,0.4917343,0.26187116,0.048069533,0.18356106
2965,clean,0,7,5,0,0.7394538,0.914697,7.2748976,1.4901161e-07,1.0,0.42449197,0.26313025,0.09848407,0.37427735
2966,clean,0,0,0,1,0.98942393,0.062891185,6.8934364,-9.778887e-08,1.0,0.5122102,0.23628964,0.086678095,0.36682832
2967,clean,0,7,2,0,0.4827569,0.9994708,10.1584835,0.0,0.33333334,0.35405686,0.21484227,0.046958186,0.2185695
2968,clean,0,0,0,1,0.92057014,0.32672256,13.287634,0.0,1.0,0.5308109,0.2641788,0.033621673,0.12726814
2969,clean,0,5,5,1,0.9755181,0.1317764,8.01181,-1.15484e-07,1.0,0.45347986,0.19960003,0.029449629,0.14754248
2970,clean,0,5,5,1,0.64786965,1.014962,6.6455617,-1.1920929e-07,1.0,0.56488717,0.22214362,0.08092143,0.36427364
2971,clean,0,4,4,1,0.9980562,0.016874658,8.073259,2.8871e-08,1.0,0.4679815,0.2336535,0.10601253,0.4537149
2972,clean,0,3,3,1,0.9307554,0.26617333,11.615617,8.940697e-08,1.0,0.42154312,0.23991261,0.043320425,0.18056676
2973,clean,0,0,0,1,0.9956221,0.032098237,11.296744,2.7939677e-09,1.0,0.6033714,0.12780969,0.05795923,0.45347717
2974,clean,0,9,9,1,0.9972025,0.023078198,11.989056,1.9557774e-08,1.0,0.49805582,0.2767874,0.124964945,0.45148185
2975,clean,0,9,9,1,0.46006933,1.5109622,15.548653,-5.9604645e-08,1.0,0.2545624,0.16162334,0.028170455,0.17429587
2976,clean,0,0,0,1,0.3615007,1.679797,12.0559225,0.0,1.0,0.772212,0.18928802,0.09693249,0.5120872
2977,clean,0,2,2,1,0.64460963,0.6773189,16.156944,2.9802322e-08,1.0,0.5571973,0.19427024,0.06260599,0.32226074
2978,clean,0,2,0,0,0.45330718,1.5001901,12.018892,-5.9604645e-08,0.0,0.40388453,0.26410666,0.11379297,0.43085825
2979,clean,0,0,0,1,0.99935216,0.005732816,11.145079,2.355082e-07,1.0,0.38604474,0.16914503,0.03546619,0.20967793
2980,clean,0,8,8,1,0.99999845,2.4116585e-05,16.788885,-2.3874236e-12,1.0,0.28018793,0.21198834,0.035498977,0.16745642
2981,clean,0,4,4,1,0.82756007,0.5988523,6.3591747,-8.940697e-08,1.0,0.23028366,0.16209969,0.031403657,0.19372933
2982,clean,0,4,4,1,0.99674124,0.025298066,10.325243,1.4901161e-08,1.0,0.38062575,0.27373296,0.080877446,0.29546002
2983,clean,0,5,5,1,0.9290611,0.28303662,7.5691195,-1.1175871e-07,1.0,0.28803363,0.258102,0.030637795,0.118703745
2984,clean,0,2,2,1,0.9999198,0.0009451018,12.18706,-6.4319465e-09,1.0,0.40162122,0.1984022,0.06047965,0.30483204
2985,clean,0,2,8,0,0.27149424,1.543984,13.224519,-1.1920929e-07,0.33333334,0.38231596,0.21136063,0.05272317,0.24944532
2986,clean,0,1,1,1,0.9637964,0.17933615,10.063067,-1.1175871e-07,0.6666667,0.55644274,0.18418165,0.084536046,0.45897943
2987,clean,0,1,6,0,0.6764728,1.2260097,10.0770035,2.9802322e-08,0.6666667,0.29933876,0.24922468,0.08163937,0.32757208
2988,clean,0,5,3,0,0.5682958,0.7513482,7.7621794,5.9604645e-08,1.0,0.42502043,0.3271436,0.11449221,0.3499743
2989,clean,0,5,6,0,0.6684876,0.96584296,8.946477,-5.9604645e-08,1.0,0.43121812,0.25843784,0.051636055,0.1997999
2990,clean,0,4,4,1,0.9616065,0.20980361,5.9306035,0.0,1.0,0.4774344,0.14076172,0.04687832,0.3330308
2991,clean,0,3,3,1,0.8469747,0.47470528,8.417109,1.4901161e-08,1.0,0.5130885,0.27340525,0.063223355,0.23124325
2992,clean,0,4,4,1,0.9317952,0.30464712,16.699284,-8.195639e-08,1.0,0.3991971,0.17333351,0.03771391,0.21757878
2993,clean,0,0,0,1,0.99963033,0.0034916692,11.230463,-1.7462298e-08,1.0,0.65070087,0.16722941,0.09168708,0.548268
2994,clean,0,8,8,1,0.99720263,0.021577638,9.830896,2.0256266e-08,1.0,0.4861622,0.17748083,0.05113612,0.28812033
2995,clean,0,4,4,1,0.9659174,0.19372511,14.025003,3.3527613e-08,1.0,0.30648234,0.100886054,0.03977971,0.39429948
2996,clean,0,8,8,1,0.99560875,0.02968561,7.2880177,3.259629e-09,1.0,0.46970358,0.17094941,0.07396694,0.4326807
2997,clean,0,2,2,1,0.94291633,0.27795893,7.5492873,1.0803342e-07,1.0,0.31289446,0.20858756,0.042844325,0.20540114
2998,clean,0,5,5,1,0.704115,0.94095826,9.3617735,-8.940697e-08,1.0,0.5664088,0.2577889,0.06896058,0.2675069
2999,clean,0,6,6,1,0.7696238,0.7719942,8.805519,-2.9802322e-08,0.6666667,0.46786535,0.16297975,0.072892934,0.44724873
3000,clean,0,5,5,1,0.9440437,0.25535545,6.814526,-3.7252903e-09,1.0,0.41135368,0.25404721,0.016424026,0.06464925
3001,clean,0,1,1,1,0.99999416,7.662371e-05,26.010399,-3.410605e-11,1.0,0.3955206,0.27060807,0.13574341,0.5016218
3002,clean,0,7,7,1,0.45292678,1.3563173,11.07676,0.0,0.6666667,0.6291233,0.2702556,0.12718262,0.47059947
3003,clean,0,2,0,0,0.8737612,0.42909113,9.388274,1.1920929e-07,1.0,0.54902726,0.23033631,0.085744016,0.37225413
3004,clean,0,4,4,1,0.99729246,0.022108288,6.08661,-1.9324943e-08,1.0,0.6032437,0.23457332,0.07192633,0.30662492
3005,clean,0,0,0,1,0.98275685,0.11101131,7.2510643,-2.2724271e-07,1.0,0.490828,0.18513733,0.06447201,0.34823698
3006,clean,0,5,5,1,0.9776913,0.11781094,7.9896297,-1.2479722e-07,1.0,0.527571,0.21110049,0.055736627,0.26402763
3007,clean,0,6,6,1,0.985892,0.09104592,7.227655,-3.7252903e-09,1.0,0.44752356,0.17502312,0.1296557,0.7407876
3008,clean,0,8,8,1,0.8005445,0.5537922,11.133893,1.4901161e-08,1.0,0.38976333,0.23532209,0.068702914,0.29195145
3009,clean,0,7,7,1,0.9524469,0.24618095,6.834734,2.6077032e-08,1.0,0.46210173,0.14921498,0.065195344,0.4369193
3010,clean,0,6,6,1,0.9964624,0.027574128,6.629132,1.7462298e-08,1.0,0.50388837,0.19287941,0.07864641,0.407747
3011,clean,0,3,3,1,0.7091911,0.95815057,8.9277,-5.9604645e-08,1.0,0.29674223,0.22390471,0.05210795,0.23272273
3012,clean,0,1,1,1,0.9910715,0.054358948,7.5394173,-2.8871e-08,1.0,0.34993362,0.21564098,0.062331833,0.2890524
3013,clean,0,3,3,1,0.33929625,1.4290746,8.555707,-1.1920929e-07,0.0,0.44507253,0.2433563,0.066931896,0.2750355
3014,clean,0,6,3,0,0.5476075,1.117411,9.187995,5.9604645e-08,0.0,0.44754398,0.21310471,0.04302524,0.20189624
3015,clean,0,6,6,1,0.9985128,0.012960242,9.004999,1.094304e-07,1.0,0.4602852,0.19853306,0.12345377,0.6218267
3016,clean,0,4,4,1,0.6705685,0.9393019,9.553195,-2.9802322e-08,1.0,0.4073925,0.11743171,0.049840137,0.42441446
3017,clean,0,5,5,1,0.8959475,0.34861115,8.3102045,-2.9802322e-08,1.0,0.42262694,0.25517327,0.05312079,0.20817454
3018,clean,0,5,5,1,0.9921842,0.050635483,7.7890453,-1.13621354e-07,1.0,0.48934594,0.14549258,0.039627574,0.27236646
3019,clean,0,5,3,0,0.71833694,0.8760248,10.434068,0.0,1.0,0.5501545,0.32459182,0.11773634,0.3627201
3020,clean,0,1,1,1,0.99062973,0.061134808,8.987195,1.1827797e-07,1.0,0.43929872,0.23872927,0.08116861,0.3400013
3021,clean,0,8,8,1,0.99782157,0.017310929,8.164865,1.2340024e-08,1.0,0.552645,0.21780342,0.066967696,0.3074671
3022,clean,0,7,7,1,0.89179593,0.41399434,5.7656937,1.4901161e-08,1.0,0.48437247,0.30332473,0.07087911,0.23367324
3023,clean,0,3,3,1,0.72880846,0.7891941,8.197669,1.1920929e-07,0.6666667,0.64091986,0.13543609,0.052991576,0.39126343
3024,clean,0,0,0,1,0.99083674,0.054681692,13.197404,1.5832484e-08,1.0,0.66282934,0.18152477,0.06733994,0.3709663
3025,clean,0,2,2,1,0.41765133,1.3397841,10.54271,0.0,0.33333334,0.39100924,0.14934224,0.080353655,0.53804684
3026,clean,0,5,4,0,0.403861,1.2113003,13.421326,1.1920929e-07,1.0,0.3914995,0.1869772,0.06521884,0.34880456
3027,clean,0,1,1,1,0.99986017,0.0014571405,11.8562765,-1.9557774e-08,1.0,0.4276693,0.1951228,0.07525377,0.38567194
3028,clean,0,1,1,1,0.99977666,0.0021434862,8.395553,9.720679e-09,1.0,0.4274906,0.25609562,0.07418553,0.2896779
3029,clean,0,1,1,1,0.99382365,0.03787727,9.571168,4.656613e-10,1.0,0.43361673,0.29555607,0.093539044,0.31648386
3030,clean,0,6,6,1,0.51585925,1.1789856,7.9752564,0.0,0.6666667,0.43629363,0.1440958,0.06920656,0.48027828
3031,clean,0,7,7,1,0.4846649,1.5791556,9.320558,0.0,1.0,0.4282029,0.23406193,0.08694775,0.37147167
3032,clean,0,2,6,0,0.5330875,1.478549,10.966244,0.0,0.6666667,0.33623877,0.17684937,0.07656337,0.43292743
3033,clean,0,1,1,1,0.99982446,0.0017032925,11.458801,2.8783688e-08,1.0,0.53606385,0.22286741,0.11287452,0.50646263
3034,clean,0,2,2,1,0.99977726,0.0024447648,12.075501,9.982614e-09,1.0,0.4752694,0.0822463,0.039726555,0.48301348
3035,clean,0,3,3,1,0.6143893,0.75029004,13.009144,-1.1920929e-07,0.6666667,0.37588847,0.23094966,0.06700306,0.2901185
3036,clean,0,9,0,0,0.5817805,1.2604742,11.341967,-5.9604645e-08,0.6666667,0.52658933,0.2959383,0.08952962,0.30252695
3037,clean,0,8,8,1,0.7677723,0.63990223,11.642192,2.9802322e-08,1.0,0.48315462,0.18026206,0.03242983,0.1799028
3038,clean,0,3,3,1,0.90871924,0.3946871,8.553091,1.4901161e-08,1.0,0.66408294,0.13867997,0.06534662,0.4712011
3039,clean,0,1,1,1,0.998757,0.011459247,11.970225,-2.355082e-07,1.0,0.37483278,0.22554117,0.029882045,0.13248983
3040,clean,0,7,7,1,0.9513984,0.23640169,7.5821776,-1.1175871e-08,1.0,0.50467986,0.23475073,0.15263231,0.6501861
3041,clean,0,4,4,1,0.9264665,0.36857623,7.134366,-2.9802322e-08,1.0,0.43602943,0.14936802,0.044123217,0.2953974
3042,clean,0,8,8,1,0.9982211,0.015522624,11.4434595,-1.0826625e-08,1.0,0.46671262,0.26843712,0.09872622,0.36778018
3043,clean,0,4,4,1,0.99718505,0.02326335,7.214591,-1.8859282e-08,1.0,0.47047982,0.16402191,0.07244724,0.44168976
3044,clean,0,7,7,1,0.6218151,0.8634188,8.861371,5.9604645e-08,0.6666667,0.35966352,0.14876677,0.04895122,0.32904452
3045,clean,0,5,5,1,0.9052422,0.38743618,10.934585,-1.1920929e-07,1.0,0.576814,0.29094473,0.11206377,0.3851707
3046,clean,0,8,8,1,0.99942845,0.004908644,10.46396,-2.8812792e-08,1.0,0.50968903,0.14978726,0.066480644,0.44383082
