sample_index,true_label,true_class,predicted_label,predicted_class,confidence,shift,severity
6008,3,cat,6,frog,0.97003144,rotation,4
5924,4,deer,2,bird,0.9700182,brightness,4
6930,2,bird,0,airplane,0.97000194,contrast,2
7778,0,airplane,6,frog,0.9699831,noise,2
5238,2,bird,0,airplane,0.9699711,brightness,4
2240,9,truck,6,frog,0.9699701,rotation,4
8370,4,deer,6,frog,0.96996653,contrast,4
4402,4,deer,6,frog,0.96996295,rotation,5
6743,8,ship,6,frog,0.9699449,rotation,5
8233,4,deer,6,frog,0.969937,rotation,5
1074,3,cat,6,frog,0.9699368,noise,2
8825,0,airplane,1,automobile,0.96992636,rotation,3
5868,9,truck,6,frog,0.96990305,rotation,4
8938,1,automobile,6,frog,0.96989655,rotation,4
8828,0,airplane,6,frog,0.9698831,noise,2
8868,4,deer,6,frog,0.9698826,rotation,5
4106,3,cat,0,airplane,0.9698822,brightness,4
1410,1,automobile,6,frog,0.9698286,rotation,5
4003,2,bird,0,airplane,0.96980685,blur,1
2,8,ship,1,automobile,0.9697943,rotation,1
6861,8,ship,0,airplane,0.96978486,contrast,2
312,8,ship,0,airplane,0.9697841,contrast,2
1275,3,cat,6,frog,0.9697496,rotation,4
8297,1,automobile,6,frog,0.96973574,rotation,4
3043,4,deer,6,frog,0.96970266,rotation,5
3834,8,ship,6,frog,0.96970224,rotation,4
7394,1,automobile,6,frog,0.9696913,rotation,5
3082,7,horse,6,frog,0.96968216,rotation,5
5285,1,automobile,6,frog,0.9696416,noise,4
9909,1,automobile,6,frog,0.9696186,rotation,4
683,8,ship,0,airplane,0.9696116,contrast,2
8521,9,truck,0,airplane,0.96960026,rotation,2
8816,7,horse,6,frog,0.96958476,rotation,4
7323,3,cat,4,deer,0.96956563,rotation,1
1721,8,ship,6,frog,0.9695552,noise,2
3942,1,automobile,6,frog,0.9695357,noise,3
6387,2,bird,6,frog,0.9695341,rotation,5
312,8,ship,0,airplane,0.96952057,brightness,2
8869,5,dog,6,frog,0.9695182,rotation,5
6913,3,cat,6,frog,0.9695048,brightness,4
7732,7,horse,6,frog,0.9694819,rotation,4
5110,8,ship,0,airplane,0.9694801,rotation,5
8606,1,automobile,6,frog,0.96947855,noise,2
6979,5,dog,4,deer,0.9694708,brightness,4
9745,3,cat,6,frog,0.96946466,rotation,5
2747,3,cat,6,frog,0.9694613,rotation,5
12,5,dog,6,frog,0.96946007,rotation,5
9360,5,dog,0,airplane,0.9694595,blur,4
4645,4,deer,6,frog,0.9694575,rotation,5
8720,2,bird,0,airplane,0.9694513,noise,1
7202,3,cat,2,bird,0.9694139,contrast,3
6979,5,dog,4,deer,0.96939194,contrast,5
1582,9,truck,6,frog,0.96935105,noise,4
5580,5,dog,6,frog,0.96934366,rotation,3
4947,5,dog,6,frog,0.96933883,noise,2
1593,3,cat,6,frog,0.9693327,rotation,4
2542,2,bird,0,airplane,0.9693294,contrast,2
2414,5,dog,6,frog,0.969322,rotation,5
4350,4,deer,6,frog,0.96931577,rotation,5
6539,7,horse,6,frog,0.96928656,rotation,4
6424,8,ship,0,airplane,0.9692796,rotation,5
3826,1,automobile,6,frog,0.9692388,rotation,4
882,3,cat,0,airplane,0.96923804,contrast,1
3447,4,deer,6,frog,0.9692192,rotation,4
8204,3,cat,6,frog,0.9692044,rotation,5
6486,8,ship,6,frog,0.96920437,rotation,4
8576,2,bird,0,airplane,0.9691956,contrast,2
1584,7,horse,4,deer,0.96919256,noise,1
4960,4,deer,6,frog,0.96918786,rotation,4
7792,9,truck,1,automobile,0.96918416,rotation,4
9526,9,truck,0,airplane,0.96916234,blur,2
8279,3,cat,6,frog,0.96915877,rotation,5
5969,5,dog,6,frog,0.96915084,rotation,4
8306,6,frog,2,bird,0.9691375,blur,4
4189,1,automobile,8,ship,0.96913505,contrast,5
3334,5,dog,2,bird,0.9691329,blur,2
6218,9,truck,6,frog,0.9691283,rotation,4
1845,7,horse,4,deer,0.9691122,brightness,1
2511,8,ship,0,airplane,0.9691086,contrast,4
4758,9,truck,6,frog,0.9691065,rotation,4
6213,3,cat,6,frog,0.96909016,rotation,5
4003,2,bird,0,airplane,0.9690897,contrast,1
456,3,cat,4,deer,0.96908945,contrast,3
8181,3,cat,6,frog,0.9690889,noise,3
6071,7,horse,4,deer,0.9690514,contrast,2
9214,9,truck,6,frog,0.9690429,rotation,5
5742,4,deer,6,frog,0.9690314,rotation,4
7818,9,truck,6,frog,0.96902376,rotation,4
7124,5,dog,2,bird,0.96899545,contrast,1
1126,2,bird,0,airplane,0.96898836,contrast,2
6599,2,bird,6,frog,0.9689784,rotation,5
8179,4,deer,6,frog,0.9689363,rotation,5
4795,5,dog,3,cat,0.9689255,clean,0
6524,8,ship,0,airplane,0.9689237,rotation,2
3501,9,truck,1,automobile,0.96891844,brightness,3
4111,4,deer,6,frog,0.96891606,rotation,4
630,2,bird,6,frog,0.9689075,rotation,5
3072,8,ship,6,frog,0.96888363,rotation,4
4811,2,bird,0,airplane,0.96887946,contrast,3
7124,5,dog,2,bird,0.9688581,contrast,2
6690,5,dog,2,bird,0.96885115,brightness,4
8335,7,horse,6,frog,0.9688147,rotation,5
6646,5,dog,6,frog,0.9688007,rotation,4
1905,3,cat,6,frog,0.96879905,rotation,4
5795,7,horse,4,deer,0.968794,brightness,5
5944,2,bird,6,frog,0.9687871,rotation,4
2453,3,cat,4,deer,0.9687599,brightness,4
5277,8,ship,0,airplane,0.968715,rotation,2
5238,2,bird,0,airplane,0.9687132,contrast,5
5890,3,cat,2,bird,0.9687015,contrast,4
5029,3,cat,6,frog,0.9686763,noise,1
4914,3,cat,6,frog,0.96867037,noise,4
2438,1,automobile,0,airplane,0.9686659,blur,2
3259,3,cat,6,frog,0.9686621,noise,2
6673,4,deer,6,frog,0.96865886,rotation,4
889,4,deer,6,frog,0.96864945,rotation,4
5378,1,automobile,6,frog,0.96864396,rotation,4
1495,2,bird,0,airplane,0.96864027,contrast,2
1435,1,automobile,6,frog,0.96863806,noise,2
6533,2,bird,6,frog,0.96862876,noise,2
411,9,truck,8,ship,0.96862656,noise,1
2382,9,truck,6,frog,0.96860373,rotation,4
6839,8,ship,6,frog,0.96857935,rotation,4
4013,1,automobile,6,frog,0.968566,rotation,5
7725,4,deer,6,frog,0.96855885,rotation,5
9274,8,ship,0,airplane,0.9685504,brightness,2
4422,3,cat,6,frog,0.96854913,rotation,4
6628,4,deer,6,frog,0.96849054,noise,4
7732,7,horse,2,bird,0.96848655,rotation,1
8445,1,automobile,0,airplane,0.9684807,blur,5
5775,7,horse,4,deer,0.96846807,noise,1
1845,7,horse,4,deer,0.9684636,contrast,1
1277,2,bird,6,frog,0.9684322,rotation,3
8323,9,truck,6,frog,0.96843076,rotation,4
7078,7,horse,6,frog,0.96843076,rotation,5
3900,3,cat,6,frog,0.96842724,noise,1
8046,8,ship,0,airplane,0.9684226,rotation,1
1325,2,bird,4,deer,0.96841943,contrast,4
1395,3,cat,6,frog,0.96841675,rotation,4
456,3,cat,6,frog,0.9684076,rotation,5
3629,1,automobile,0,airplane,0.96840525,contrast,5
6090,1,automobile,6,frog,0.9683964,rotation,4
4842,2,bird,0,airplane,0.9683887,rotation,2
4744,6,frog,0,airplane,0.96837205,clean,0
9389,8,ship,0,airplane,0.96834856,contrast,5
263,7,horse,6,frog,0.96833783,noise,1
1004,8,ship,0,airplane,0.96831393,rotation,2
5956,4,deer,6,frog,0.96830887,rotation,5
1126,2,bird,0,airplane,0.9683022,contrast,1
3746,7,horse,6,frog,0.9682947,noise,2
5915,5,dog,6,frog,0.9682809,rotation,3
1126,2,bird,0,airplane,0.968269,contrast,3
6240,2,bird,6,frog,0.9682684,rotation,4
2785,4,deer,2,bird,0.96825546,blur,5
7061,4,deer,6,frog,0.9682359,rotation,5
7078,7,horse,6,frog,0.96821654,rotation,4
7316,1,automobile,6,frog,0.968194,noise,3
7321,2,bird,6,frog,0.9681737,noise,3
3151,8,ship,0,airplane,0.9681675,brightness,5
5369,4,deer,6,frog,0.9681332,rotation,5
1294,8,ship,0,airplane,0.96810484,brightness,1
5258,2,bird,6,frog,0.9680953,rotation,5
6181,8,ship,6,frog,0.9680854,rotation,4
9498,3,cat,6,frog,0.96807843,brightness,4
9026,9,truck,0,airplane,0.9680743,brightness,4
810,5,dog,2,bird,0.96807075,contrast,1
1063,4,deer,6,frog,0.96806586,rotation,4
8564,1,automobile,0,airplane,0.96806026,blur,4
2227,8,ship,0,airplane,0.9680517,rotation,2
2405,3,cat,6,frog,0.96804965,noise,4
254,4,deer,6,frog,0.9680482,rotation,5
9498,3,cat,6,frog,0.9680425,brightness,3
6935,7,horse,4,deer,0.9680284,rotation,3
5908,3,cat,6,frog,0.96802676,rotation,4
810,5,dog,2,bird,0.9680045,contrast,4
6722,3,cat,6,frog,0.967995,rotation,4
6526,8,ship,6,frog,0.96799225,rotation,5
9892,5,dog,2,bird,0.96797985,contrast,2
5306,3,cat,6,frog,0.9679709,noise,3
6213,3,cat,6,frog,0.96795994,rotation,4
5730,5,dog,4,deer,0.96795815,contrast,3
6157,0,airplane,6,frog,0.96794295,rotation,4
8204,3,cat,6,frog,0.9679406,rotation,4
2508,6,frog,4,deer,0.96793973,contrast,5
9022,3,cat,6,frog,0.9679309,noise,1
33,5,dog,6,frog,0.9679155,rotation,5
2996,8,ship,0,airplane,0.96788603,rotation,5
7825,3,cat,6,frog,0.9678772,rotation,4
2498,3,cat,6,frog,0.9678764,rotation,5
9772,0,airplane,6,frog,0.96786857,rotation,5
3581,4,deer,6,frog,0.9678668,rotation,5
9274,8,ship,0,airplane,0.9678666,blur,1
882,3,cat,0,airplane,0.9678648,blur,1
9169,1,automobile,0,airplane,0.9678439,contrast,5
8706,7,horse,4,deer,0.9678335,noise,1
5559,3,cat,2,bird,0.96782863,rotation,1
4106,3,cat,0,airplane,0.9678207,brightness,1
3151,8,ship,0,airplane,0.9678092,contrast,1
2331,2,bird,4,deer,0.96780145,contrast,1
5972,8,ship,0,airplane,0.96779966,brightness,3
5924,4,deer,2,bird,0.96779656,contrast,2
735,4,deer,2,bird,0.9677881,brightness,1
6950,8,ship,0,airplane,0.967788,brightness,3
9141,3,cat,6,frog,0.9677652,noise,2
7563,9,truck,0,airplane,0.96776253,blur,2
8331,3,cat,2,bird,0.9677585,brightness,2
3915,4,deer,6,frog,0.967755,rotation,5
6741,9,truck,0,airplane,0.96773905,contrast,2
2454,1,automobile,6,frog,0.96772724,noise,2
5355,8,ship,0,airplane,0.9676991,rotation,2
9277,3,cat,6,frog,0.96768874,noise,2
3708,4,deer,6,frog,0.9676483,rotation,5
6786,3,cat,6,frog,0.9676329,rotation,5
7326,4,deer,6,frog,0.96761864,rotation,5
207,5,dog,6,frog,0.96760714,rotation,5
4618,3,cat,6,frog,0.96759707,rotation,4
5820,5,dog,6,frog,0.9675818,rotation,5
8936,9,truck,6,frog,0.96758,rotation,4
6170,2,bird,6,frog,0.9675752,rotation,5
5795,7,horse,4,deer,0.9675683,contrast,1
2363,2,bird,6,frog,0.96756613,rotation,4
2494,5,dog,4,deer,0.96756494,contrast,3
24,5,dog,4,deer,0.96752596,noise,1
7930,2,bird,0,airplane,0.9675226,blur,2
1091,8,ship,0,airplane,0.96751964,blur,2
4276,9,truck,6,frog,0.9675184,rotation,5
8128,7,horse,6,frog,0.96751237,rotation,4
8596,1,automobile,6,frog,0.96751094,rotation,5
1535,4,deer,2,bird,0.96750927,blur,4
3324,3,cat,6,frog,0.9674923,rotation,4
1126,2,bird,0,airplane,0.96748906,clean,0
2989,5,dog,6,frog,0.9674509,contrast,4
2406,4,deer,6,frog,0.96742857,rotation,5
2043,8,ship,0,airplane,0.9674154,blur,3
3443,4,deer,2,bird,0.96740216,rotation,3
9219,9,truck,6,frog,0.967398,rotation,5
9296,8,ship,6,frog,0.96738183,rotation,5
9369,5,dog,6,frog,0.9673757,rotation,5
7004,3,cat,0,airplane,0.967373,blur,2
3265,8,ship,0,airplane,0.9673533,rotation,2
9795,4,deer,6,frog,0.9673378,rotation,4
4628,5,dog,2,bird,0.9673369,contrast,4
985,8,ship,0,airplane,0.9673246,blur,3
8839,1,automobile,6,frog,0.967315,noise,5
6887,4,deer,6,frog,0.96730876,rotation,4
8576,2,bird,0,airplane,0.96727353,contrast,4
8981,7,horse,4,deer,0.9672714,brightness,4
2453,3,cat,4,deer,0.9672684,contrast,3
3956,3,cat,6,frog,0.9672607,rotation,4
1494,7,horse,6,frog,0.9672304,noise,3
4589,3,cat,6,frog,0.967229,rotation,5
3930,1,automobile,6,frog,0.96722245,rotation,5
5285,1,automobile,0,airplane,0.9672086,contrast,5
4250,1,automobile,6,frog,0.96720713,rotation,3
541,7,horse,4,deer,0.9671975,noise,2
9506,4,deer,2,bird,0.96716255,rotation,1
2762,4,deer,2,bird,0.96715945,blur,2
8125,8,ship,1,automobile,0.9671553,rotation,4
3795,7,horse,4,deer,0.9671503,contrast,5
3684,9,truck,6,frog,0.9671428,rotation,4
5029,3,cat,6,frog,0.9671368,noise,4
3827,4,deer,6,frog,0.9671233,rotation,4
190,5,dog,6,frog,0.96711963,rotation,4
6979,5,dog,4,deer,0.96711504,brightness,3
3957,9,truck,0,airplane,0.96709657,brightness,4
715,3,cat,6,frog,0.96708286,rotation,5
6865,3,cat,6,frog,0.9670756,rotation,4
1340,1,automobile,2,bird,0.967068,blur,5
8671,4,deer,2,bird,0.96706665,rotation,5
2535,0,airplane,6,frog,0.9670652,rotation,4
1506,5,dog,6,frog,0.967045,rotation,4
4947,5,dog,6,frog,0.96703446,rotation,4
2989,5,dog,6,frog,0.9670086,contrast,5
5902,9,truck,6,frog,0.96700746,rotation,5
8242,5,dog,6,frog,0.96698195,noise,2
293,9,truck,1,automobile,0.96697927,rotation,1
853,9,truck,1,automobile,0.9669767,blur,1
5391,9,truck,6,frog,0.96697617,rotation,4
1294,8,ship,0,airplane,0.966972,brightness,2
6500,7,horse,4,deer,0.96695226,rotation,1
7571,4,deer,6,frog,0.9669465,rotation,5
4529,4,deer,6,frog,0.9669388,rotation,3
7932,9,truck,0,airplane,0.9669281,brightness,3
9265,1,automobile,0,airplane,0.9669156,contrast,5
5428,4,deer,6,frog,0.9669137,noise,1
9295,3,cat,6,frog,0.96690893,noise,1
7713,5,dog,6,frog,0.9668947,noise,1
3401,2,bird,6,frog,0.9668806,rotation,4
9090,2,bird,6,frog,0.96687716,rotation,5
9787,8,ship,0,airplane,0.9668707,brightness,1
2331,2,bird,4,deer,0.966859,contrast,2
7455,1,automobile,6,frog,0.9668424,rotation,4
1806,1,automobile,6,frog,0.96683896,rotation,5
6748,0,airplane,6,frog,0.9668154,rotation,4
91,3,cat,6,frog,0.9668103,noise,2
9360,5,dog,0,airplane,0.9668003,blur,5
3155,8,ship,0,airplane,0.9667976,rotation,3
8561,8,ship,6,frog,0.96677154,rotation,5
6270,2,bird,6,frog,0.96676785,rotation,5
2316,5,dog,2,bird,0.9667467,blur,5
7638,1,automobile,6,frog,0.9667273,rotation,5
8109,2,bird,6,frog,0.9667273,rotation,5
960,9,truck,6,frog,0.9667144,rotation,5
7218,9,truck,0,airplane,0.96669465,blur,2
120,8,ship,6,frog,0.96668565,rotation,4
1120,5,dog,2,bird,0.9666854,contrast,4
6253,5,dog,6,frog,0.9666821,rotation,4
8811,1,automobile,6,frog,0.96663153,rotation,5
3896,7,horse,2,bird,0.96661925,contrast,4
1850,1,automobile,0,airplane,0.96661067,brightness,2
3690,9,truck,6,frog,0.96660155,rotation,4
6913,3,cat,6,frog,0.9665949,brightness,2
6979,5,dog,4,deer,0.9665876,contrast,3
5130,5,dog,2,bird,0.96658194,contrast,3
6561,9,truck,6,frog,0.9665492,rotation,5
5452,0,airplane,6,frog,0.96654665,rotation,4
1938,8,ship,0,airplane,0.9665463,contrast,4
8190,4,deer,6,frog,0.96652836,rotation,5
211,4,deer,0,airplane,0.9664932,rotation,1
6522,9,truck,0,airplane,0.96648806,blur,5
6922,2,bird,6,frog,0.96647346,rotation,4
3569,9,truck,6,frog,0.96646744,noise,3
8546,8,ship,0,airplane,0.96646076,blur,1
9516,9,truck,6,frog,0.9664551,rotation,5
9191,3,cat,6,frog,0.96644586,rotation,5
8785,8,ship,0,airplane,0.9664121,rotation,2
9796,9,truck,0,airplane,0.96639556,blur,5
7173,1,automobile,6,frog,0.96638185,rotation,4
9715,4,deer,6,frog,0.9663657,rotation,4
1495,2,bird,0,airplane,0.96636325,contrast,3
622,1,automobile,6,frog,0.96635956,rotation,4
4576,4,deer,6,frog,0.9663579,rotation,4
2701,1,automobile,0,airplane,0.96634936,contrast,5
2482,9,truck,6,frog,0.9663479,rotation,3
2739,2,bird,6,frog,0.9663459,rotation,5
3600,4,deer,2,bird,0.96634465,contrast,2
7218,9,truck,0,airplane,0.9663403,contrast,4
6935,7,horse,4,deer,0.9663282,noise,2
8331,3,cat,2,bird,0.96631926,brightness,3
6986,5,dog,6,frog,0.9662861,rotation,4
6357,7,horse,4,deer,0.96625584,brightness,5
9867,8,ship,0,airplane,0.96625394,rotation,1
3468,2,bird,6,frog,0.96625185,rotation,4
9522,3,cat,6,frog,0.96624416,rotation,4
800,7,horse,6,frog,0.96624225,rotation,4
914,0,airplane,6,frog,0.96623427,noise,2
8111,5,dog,6,frog,0.9662279,rotation,4
5038,4,deer,6,frog,0.9662113,rotation,4
7172,4,deer,6,frog,0.96621084,rotation,5
4055,1,automobile,0,airplane,0.9661884,clean,0
5289,4,deer,2,bird,0.9661858,rotation,2
4471,5,dog,6,frog,0.9661815,noise,2
4193,9,truck,0,airplane,0.96617204,rotation,3
8080,4,deer,6,frog,0.9661648,rotation,4
9113,1,automobile,6,frog,0.96616393,noise,1
9796,9,truck,0,airplane,0.9661488,blur,4
3826,1,automobile,6,frog,0.9661433,rotation,5
4005,5,dog,6,frog,0.9661203,noise,3
9204,9,truck,6,frog,0.9661202,rotation,4
8269,8,ship,0,airplane,0.96610886,clean,0
2248,0,airplane,6,frog,0.96610314,noise,2
1495,2,bird,0,airplane,0.96606714,contrast,1
3151,8,ship,0,airplane,0.96606123,blur,1
7222,8,ship,6,frog,0.96605885,rotation,5
3168,9,truck,6,frog,0.9660433,rotation,4
2971,4,deer,6,frog,0.96602046,rotation,5
1491,4,deer,6,frog,0.96601117,rotation,3
3295,9,truck,6,frog,0.96601015,rotation,4
4918,3,cat,6,frog,0.9660076,noise,2
1731,5,dog,6,frog,0.96600527,noise,1
6008,3,cat,6,frog,0.9659612,rotation,5
5531,8,ship,0,airplane,0.965956,rotation,1
8542,2,bird,6,frog,0.9659512,noise,1
1529,4,deer,6,frog,0.9659473,rotation,4
327,5,dog,6,frog,0.96594054,rotation,5
3600,4,deer,2,bird,0.96593887,brightness,1
711,8,ship,0,airplane,0.96593773,rotation,2
7563,9,truck,0,airplane,0.96593565,contrast,5
3369,5,dog,3,cat,0.9659128,contrast,4
2423,2,bird,6,frog,0.96591073,rotation,2
4795,5,dog,3,cat,0.9658956,contrast,1
4251,8,ship,0,airplane,0.9658802,contrast,1
6144,7,horse,6,frog,0.96585,rotation,4
1538,3,cat,6,frog,0.96575624,rotation,4
7966,7,horse,6,frog,0.965724,rotation,5
2092,1,automobile,6,frog,0.96570975,rotation,3
7151,1,automobile,6,frog,0.9657042,rotation,4
4795,5,dog,3,cat,0.96569854,blur,1
5924,4,deer,2,bird,0.96568155,contrast,3
3293,1,automobile,6,frog,0.965674,noise,3
401,8,ship,1,automobile,0.9656561,rotation,3
5794,7,horse,0,airplane,0.9656302,contrast,2
2018,3,cat,6,frog,0.96562874,noise,1
689,0,airplane,6,frog,0.9656274,rotation,2
8877,9,truck,1,automobile,0.9656196,noise,1
1828,7,horse,6,frog,0.9656195,rotation,4
6275,9,truck,6,frog,0.96561885,rotation,4
8599,4,deer,2,bird,0.9656032,rotation,2
6854,0,airplane,6,frog,0.9655953,rotation,4
8175,3,cat,6,frog,0.9655935,rotation,5
5747,8,ship,0,airplane,0.9655835,contrast,3
1091,8,ship,0,airplane,0.96555215,rotation,2
3401,2,bird,6,frog,0.9655385,rotation,3
1884,7,horse,6,frog,0.9655377,noise,2
4066,6,frog,2,bird,0.9655246,blur,2
1371,1,automobile,0,airplane,0.9655185,blur,5
4399,4,deer,6,frog,0.9655027,rotation,4
24,5,dog,4,deer,0.96545583,brightness,4
1262,8,ship,0,airplane,0.9654502,rotation,3
3834,8,ship,6,frog,0.9654319,rotation,5
7414,8,ship,0,airplane,0.9653966,contrast,3
8912,4,deer,6,frog,0.96539223,rotation,4
4262,4,deer,6,frog,0.9653846,rotation,5
5177,4,deer,6,frog,0.96538293,noise,2
7309,1,automobile,6,frog,0.9653768,rotation,4
990,1,automobile,6,frog,0.9653758,noise,2
3443,4,deer,2,bird,0.9653374,brightness,1
6533,2,bird,6,frog,0.96533406,noise,3
91,3,cat,6,frog,0.96532303,brightness,4
4757,4,deer,2,bird,0.96530014,blur,3
9744,1,automobile,9,truck,0.9652878,noise,1
9274,8,ship,0,airplane,0.9652771,contrast,2
9999,7,horse,4,deer,0.96527106,noise,1
1783,8,ship,0,airplane,0.9652398,rotation,1
1495,2,bird,0,airplane,0.96523684,blur,1
6492,1,automobile,6,frog,0.9652263,rotation,5
74,0,airplane,6,frog,0.9652262,rotation,4
9247,9,truck,6,frog,0.9652223,rotation,4
7685,9,truck,0,airplane,0.9652191,blur,4
7021,1,automobile,6,frog,0.965216,rotation,4
2453,3,cat,4,deer,0.9652024,contrast,2
9217,9,truck,0,airplane,0.96519244,blur,4
9243,3,cat,6,frog,0.96517885,rotation,5
4628,5,dog,2,bird,0.96517366,contrast,3
4562,4,deer,6,frog,0.9651648,rotation,5
5816,5,dog,2,bird,0.9651491,contrast,4
6357,7,horse,4,deer,0.96514565,rotation,2
4545,3,cat,4,deer,0.9651398,contrast,4
5535,3,cat,6,frog,0.9651321,rotation,5
3771,2,bird,0,airplane,0.9651219,brightness,4
9787,8,ship,0,airplane,0.9651129,brightness,2
6423,5,dog,4,deer,0.96510726,contrast,1
3790,4,deer,6,frog,0.9651029,rotation,5
6179,8,ship,6,frog,0.9651024,rotation,4
5057,2,bird,6,frog,0.96509147,rotation,3
5889,6,frog,2,bird,0.9650846,blur,1
5942,4,deer,6,frog,0.9650735,rotation,5
662,7,horse,4,deer,0.96506894,noise,2
1899,7,horse,4,deer,0.9650472,noise,2
2103,1,automobile,4,deer,0.9650455,contrast,5
4209,4,deer,6,frog,0.96502876,rotation,4
1486,7,horse,6,frog,0.9650097,rotation,5
9267,2,bird,6,frog,0.9649912,rotation,3
426,3,cat,6,frog,0.96498424,noise,1
6127,5,dog,2,bird,0.9649718,contrast,2
6154,4,deer,5,dog,0.9649597,blur,2
2542,2,bird,0,airplane,0.9649517,brightness,1
4003,2,bird,0,airplane,0.9649517,brightness,1
2157,3,cat,6,frog,0.9649425,noise,1
220,7,horse,2,bird,0.96494174,blur,5
9834,8,ship,0,airplane,0.9649313,blur,2
4720,8,ship,0,airplane,0.9649254,blur,1
7034,0,airplane,6,frog,0.964921,rotation,4
669,3,cat,2,bird,0.96491486,blur,2
2824,7,horse,2,bird,0.9649111,rotation,5
5404,2,bird,6,frog,0.9649021,rotation,4
981,9,truck,6,frog,0.96490043,rotation,4
8816,7,horse,6,frog,0.9649002,rotation,5
5009,7,horse,2,bird,0.96489465,rotation,3
7470,9,truck,6,frog,0.9648792,rotation,5
3577,9,truck,1,automobile,0.96487767,rotation,4
6041,7,horse,6,frog,0.9648688,rotation,4
7061,4,deer,6,frog,0.96486026,rotation,4
9501,6,frog,0,airplane,0.9648578,blur,1
1175,9,truck,6,frog,0.96485513,rotation,5
831,3,cat,6,frog,0.9648364,rotation,5
2682,7,horse,4,deer,0.9648312,brightness,5
9772,0,airplane,6,frog,0.9648273,rotation,4
1845,7,horse,4,deer,0.96481156,brightness,3
7822,2,bird,4,deer,0.9648067,brightness,4
4795,5,dog,3,cat,0.9647977,blur,2
8861,4,deer,6,frog,0.9647897,rotation,4
4523,4,deer,6,frog,0.9647766,rotation,3
2587,0,airplane,6,frog,0.9647372,rotation,4
665,8,ship,0,airplane,0.9647244,contrast,4
6017,9,truck,6,frog,0.9647077,brightness,4
2422,3,cat,4,deer,0.964706,brightness,3
1850,1,automobile,0,airplane,0.9646724,brightness,3
9708,9,truck,1,automobile,0.9646591,contrast,1
9892,5,dog,2,bird,0.96465635,brightness,1
2316,5,dog,2,bird,0.9646538,blur,4
9343,8,ship,6,frog,0.9646519,rotation,4
3989,2,bird,6,frog,0.964645,noise,3
3501,9,truck,1,automobile,0.9646396,brightness,2
4744,6,frog,0,airplane,0.96462995,rotation,1
3151,8,ship,0,airplane,0.9646206,clean,0
428,0,airplane,6,frog,0.96462005,rotation,5
9267,2,bird,6,frog,0.96461064,rotation,2
4205,4,deer,6,frog,0.96461,rotation,5
1934,7,horse,0,airplane,0.96458256,clean,0
8256,8,ship,0,airplane,0.9645779,rotation,3
3497,0,airplane,1,automobile,0.9645563,rotation,1
4808,3,cat,6,frog,0.96454793,rotation,4
1050,3,cat,0,airplane,0.9645261,contrast,4
8989,4,deer,6,frog,0.9645081,rotation,4
9995,8,ship,0,airplane,0.96449816,contrast,1
6781,3,cat,6,frog,0.96449006,noise,4
4942,5,dog,6,frog,0.9644894,rotation,3
3991,2,bird,6,frog,0.964489,rotation,5
4754,3,cat,8,ship,0.964481,rotation,1
9804,5,dog,6,frog,0.9644558,rotation,5
6690,5,dog,2,bird,0.9644524,brightness,3
882,3,cat,0,airplane,0.9644405,brightness,1
1612,3,cat,6,frog,0.96443886,rotation,3
1631,1,automobile,6,frog,0.9644381,rotation,4
2204,9,truck,6,frog,0.9644344,rotation,4
6376,8,ship,0,airplane,0.96442884,blur,4
464,3,cat,6,frog,0.9644221,rotation,4
6093,2,bird,6,frog,0.9644162,noise,2
118,2,bird,6,frog,0.9643876,rotation,2
5834,5,dog,2,bird,0.9643662,blur,5
9274,8,ship,0,airplane,0.9643337,contrast,3
5062,5,dog,6,frog,0.96433127,rotation,4
3171,0,airplane,6,frog,0.9643239,noise,3
3661,1,automobile,0,airplane,0.9643151,contrast,5
3151,8,ship,0,airplane,0.9643065,contrast,2
651,9,truck,6,frog,0.96429616,rotation,4
8219,3,cat,6,frog,0.9642887,noise,1
